purchase_date,item_name,customer_name,purchase_month,item_price,고객이름,지역,등록일
2019-07-03 14:50:00,상품M,김수호,201907,1300.0,김수호,C시,2018-04-14
2019-06-19 11:12:00,상품G,김수호,201906,700.0,김수호,C시,2018-04-14
2019-03-05 08:05:00,상품M,김수호,201903,1300.0,김수호,C시,2018-04-14
2019-04-17 22:50:00,상품L,김수호,201904,1200.0,김수호,C시,2018-04-14
2019-07-29 00:08:00,상품V,김수호,201907,2200.0,김수호,C시,2018-04-14
2019-05-05 10:03:00,상품G,김수호,201905,700.0,김수호,C시,2018-04-14
2019-02-27 17:30:00,상품S,김수호,201902,1900.0,김수호,C시,2018-04-14
2019-01-27 08:41:00,상품M,김수호,201901,1300.0,김수호,C시,2018-04-14
2019-04-28 09:04:00,상품Q,김수호,201904,1700.0,김수호,C시,2018-04-14
2019-05-12 03:30:00,상품W,김수호,201905,2300.0,김수호,C시,2018-04-14
2019-01-19 01:21:00,상품P,김수호,201901,1600.0,김수호,C시,2018-04-14
2019-04-07 11:15:00,상품K,김수호,201904,1100.0,김수호,C시,2018-04-14
2019-01-26 08:04:00,상품I,김수호,201901,900.0,김수호,C시,2018-04-14
2019-05-07 14:29:00,상품A,김수호,201905,100.0,김수호,C시,2018-04-14
2019-07-24 00:16:00,상품S,김수호,201907,1900.0,김수호,C시,2018-04-14
2019-01-12 07:59:00,상품I,김수호,201901,900.0,김수호,C시,2018-04-14
2019-07-27 12:07:00,상품F,김수호,201907,600.0,김수호,C시,2018-04-14
2019-04-25 23:46:00,상품W,김수호,201904,2300.0,김수호,C시,2018-04-14
2019-03-01 23:37:00,상품Q,김수호,201903,1700.0,김수호,C시,2018-04-14
2019-04-09 11:33:00,상품I,김수호,201904,900.0,김수호,C시,2018-04-14
2019-06-24 23:53:00,상품T,김수호,201906,2000.0,김수호,C시,2018-04-14
2019-03-01 21:42:00,상품G,김수호,201903,700.0,김수호,C시,2018-04-14
2019-07-29 12:11:00,상품P,김수호,201907,1600.0,김수호,C시,2018-04-14
2019-07-23 06:54:00,상품Y,김수호,201907,2500.0,김수호,C시,2018-04-14
2019-01-26 08:24:00,상품I,김수호,201901,900.0,김수호,C시,2018-04-14
2019-07-27 16:11:00,상품N,김수호,201907,1400.0,김수호,C시,2018-04-14
2019-02-20 06:30:00,상품P,김민수,201902,1600.0,김민수,D시,2018-07-22
2019-01-26 09:39:00,상품W,김민수,201901,2300.0,김민수,D시,2018-07-22
2019-05-09 21:37:00,상품N,김민수,201905,1400.0,김민수,D시,2018-07-22
2019-02-16 12:40:00,상품T,김민수,201902,2000.0,김민수,D시,2018-07-22
2019-02-01 14:49:00,상품B,김민수,201902,200.0,김민수,D시,2018-07-22
2019-01-22 03:28:00,상품B,김민수,201901,200.0,김민수,D시,2018-07-22
2019-07-04 03:59:00,상품T,김민수,201907,2000.0,김민수,D시,2018-07-22
2019-04-12 13:30:00,상품R,김민수,201904,1800.0,김민수,D시,2018-07-22
2019-06-15 11:35:00,상품D,김민수,201906,400.0,김민수,D시,2018-07-22
2019-06-11 13:02:00,상품Y,김민수,201906,2500.0,김민수,D시,2018-07-22
2019-01-02 03:24:00,상품X,김찬우,201901,2400.0,김찬우,F시,2018-07-16
2019-03-23 09:32:00,상품A,김찬우,201903,100.0,김찬우,F시,2018-07-16
2019-01-02 01:22:00,상품F,김찬우,201901,600.0,김찬우,F시,2018-07-16
2019-03-14 11:54:00,상품Q,김찬우,201903,1700.0,김찬우,F시,2018-07-16
2019-01-26 17:01:00,상품K,김찬우,201901,1100.0,김찬우,F시,2018-07-16
2019-01-20 06:25:00,상품O,김찬우,201901,1500.0,김찬우,F시,2018-07-16
2019-07-08 20:15:00,상품B,김찬우,201907,200.0,김찬우,F시,2018-07-16
2019-05-08 12:29:00,상품N,김찬우,201905,1400.0,김찬우,F시,2018-07-16
2019-07-04 10:40:00,상품N,김찬우,201907,1400.0,김찬우,F시,2018-07-16
2019-04-24 02:57:00,상품T,김찬우,201904,2000.0,김찬우,F시,2018-07-16
2019-03-03 06:40:00,상품F,김찬우,201903,600.0,김찬우,F시,2018-07-16
2019-07-16 22:02:00,상품D,김찬우,201907,400.0,김찬우,F시,2018-07-16
2019-05-31 17:32:00,상품L,김찬우,201905,1200.0,김찬우,F시,2018-07-16
2019-02-06 02:00:00,상품M,김찬우,201902,1300.0,김찬우,F시,2018-07-16
2019-07-14 17:21:00,상품F,김찬우,201907,600.0,김찬우,F시,2018-07-16
2019-01-14 09:53:00,상품X,김찬우,201901,2400.0,김찬우,F시,2018-07-16
2019-02-05 09:36:00,상품R,김찬우,201902,1800.0,김찬우,F시,2018-07-16
2019-06-23 15:10:00,상품N,김찬우,201906,1400.0,김찬우,F시,2018-07-16
2019-02-08 12:29:00,상품V,김찬우,201902,2200.0,김찬우,F시,2018-07-16
2019-03-14 13:47:00,상품F,김연호,201903,600.0,김연호,E시,2017-02-07
2019-05-20 03:55:00,상품E,김연호,201905,500.0,김연호,E시,2017-02-07
2019-04-02 05:54:00,상품I,김연호,201904,900.0,김연호,E시,2017-02-07
2019-03-01 05:17:00,상품W,김연호,201903,2300.0,김연호,E시,2017-02-07
2019-06-19 01:01:00,상품Y,김연호,201906,2500.0,김연호,E시,2017-02-07
2019-07-06 16:39:00,상품C,김연호,201907,300.0,김연호,E시,2017-02-07
2019-05-17 12:32:00,상품A,김연호,201905,100.0,김연호,E시,2017-02-07
2019-01-16 08:26:00,상품H,김연호,201901,800.0,김연호,E시,2017-02-07
2019-02-18 08:16:00,상품V,김연호,201902,2200.0,김연호,E시,2017-02-07
2019-01-31 04:56:00,상품K,김연호,201901,1100.0,김연호,E시,2017-02-07
2019-01-02 18:24:00,상품X,김연호,201901,2400.0,김연호,E시,2017-02-07
2019-07-10 12:18:00,상품H,김연호,201907,800.0,김연호,E시,2017-02-07
2019-06-18 21:42:00,상품U,김연호,201906,2100.0,김연호,E시,2017-02-07
2019-05-27 05:42:00,상품P,김연호,201905,1600.0,김연호,E시,2017-02-07
2019-04-28 17:39:00,상품A,김연호,201904,100.0,김연호,E시,2017-02-07
2019-01-18 14:16:00,상품O,김연호,201901,1500.0,김연호,E시,2017-02-07
2019-07-17 18:53:00,상품R,김연호,201907,1800.0,김연호,E시,2017-02-07
2019-07-07 17:21:00,상품T,김연호,201907,2000.0,김연호,E시,2017-02-07
2019-05-16 18:49:00,상품N,김연호,201905,1400.0,김연호,E시,2017-02-07
2019-03-14 12:23:00,상품Y,김연호,201903,2500.0,김연호,E시,2017-02-07
2019-05-22 16:50:00,상품X,정우석,201905,2400.0,정우석,B시,2018-06-16
2019-01-16 01:34:00,상품W,정우석,201901,2300.0,정우석,B시,2018-06-16
2019-07-17 00:32:00,상품E,정우석,201907,500.0,정우석,B시,2018-06-16
2019-03-25 02:23:00,상품X,정우석,201903,2400.0,정우석,B시,2018-06-16
2019-02-06 05:48:00,상품H,정우석,201902,800.0,정우석,B시,2018-06-16
2019-04-30 07:35:00,상품Y,정우석,201904,2500.0,정우석,B시,2018-06-16
2019-01-30 00:45:00,상품V,정우석,201901,2200.0,정우석,B시,2018-06-16
2019-01-25 20:00:00,상품L,정우석,201901,1200.0,정우석,B시,2018-06-16
2019-03-08 03:18:00,상품Y,정우석,201903,2500.0,정우석,B시,2018-06-16
2019-07-09 16:35:00,상품G,정우석,201907,700.0,정우석,B시,2018-06-16
2019-04-30 18:46:00,상품V,정우석,201904,2200.0,정우석,B시,2018-06-16
2019-04-12 12:01:00,상품S,정우석,201904,1900.0,정우석,B시,2018-06-16
2019-02-06 18:31:00,상품Q,정우석,201902,1700.0,정우석,B시,2018-06-16
2019-03-22 10:37:00,상품X,정우석,201903,2400.0,정우석,B시,2018-06-16
2019-01-21 10:47:00,상품G,정우석,201901,700.0,정우석,B시,2018-06-16
2019-04-20 05:22:00,상품N,김하랑,201904,1400.0,김하랑,E시,2018-01-11
2019-02-20 16:18:00,상품E,김하랑,201902,500.0,김하랑,E시,2018-01-11
2019-04-21 20:54:00,상품G,김하랑,201904,700.0,김하랑,E시,2018-01-11
2019-04-07 08:37:00,상품P,김하랑,201904,1600.0,김하랑,E시,2018-01-11
2019-04-07 21:07:00,상품M,김하랑,201904,1300.0,김하랑,E시,2018-01-11
2019-05-16 05:00:00,상품F,김하랑,201905,600.0,김하랑,E시,2018-01-11
2019-07-01 01:09:00,상품J,김하랑,201907,1000.0,김하랑,E시,2018-01-11
2019-05-30 15:26:00,상품Y,김하랑,201905,2500.0,김하랑,E시,2018-01-11
2019-02-10 00:28:00,상품A,김하랑,201902,100.0,김하랑,E시,2018-01-11
2019-05-31 11:44:00,상품P,김하랑,201905,1600.0,김하랑,E시,2018-01-11
2019-03-26 05:32:00,상품P,김하랑,201903,1600.0,김하랑,E시,2018-01-11
2019-01-12 12:46:00,상품K,김하랑,201901,1100.0,김하랑,E시,2018-01-11
2019-04-08 17:38:00,상품I,김하랑,201904,900.0,김하랑,E시,2018-01-11
2019-01-08 17:09:00,상품O,김하랑,201901,1500.0,김하랑,E시,2018-01-11
2019-07-20 14:06:00,상품G,김하랑,201907,700.0,김하랑,E시,2018-01-11
2019-05-29 12:43:00,상품H,김하랑,201905,800.0,김하랑,E시,2018-01-11
2019-03-30 14:02:00,상품T,김하랑,201903,2000.0,김하랑,E시,2018-01-11
2019-02-20 19:40:00,상품E,김하랑,201902,500.0,김하랑,E시,2018-01-11
2019-05-16 07:16:00,상품Y,김하랑,201905,2500.0,김하랑,E시,2018-01-11
2019-02-23 01:39:00,상품S,김유준,201902,1900.0,김유준,D시,2017-04-04
2019-06-18 00:08:00,상품X,김유준,201906,2400.0,김유준,D시,2017-04-04
2019-04-30 15:25:00,상품G,김유준,201904,700.0,김유준,D시,2017-04-04
2019-04-17 10:34:00,상품D,김유준,201904,400.0,김유준,D시,2017-04-04
2019-07-11 19:08:00,상품P,김유준,201907,1600.0,김유준,D시,2017-04-04
2019-04-21 11:00:00,상품K,김유준,201904,1100.0,김유준,D시,2017-04-04
2019-05-30 19:49:00,상품L,김유준,201905,1200.0,김유준,D시,2017-04-04
2019-07-17 13:31:00,상품D,김유준,201907,400.0,김유준,D시,2017-04-04
2019-05-15 08:45:00,상품X,김유준,201905,2400.0,김유준,D시,2017-04-04
2019-04-16 01:17:00,상품H,김유준,201904,800.0,김유준,D시,2017-04-04
2019-06-12 16:51:00,상품S,김유준,201906,1900.0,김유준,D시,2017-04-04
2019-03-22 19:08:00,상품V,김유준,201903,2200.0,김유준,D시,2017-04-04
2019-07-23 11:00:00,상품K,김유준,201907,1100.0,김유준,D시,2017-04-04
2019-02-17 12:35:00,상품M,김유준,201902,1300.0,김유준,D시,2017-04-04
2019-05-14 00:41:00,상품B,김유준,201905,200.0,김유준,D시,2017-04-04
2019-06-05 21:02:00,상품W,김유준,201906,2300.0,김유준,D시,2017-04-04
2019-07-27 00:13:00,상품S,김유준,201907,1900.0,김유준,D시,2017-04-04
2019-03-21 08:38:00,상품K,김유준,201903,1100.0,김유준,D시,2017-04-04
2019-06-14 04:40:00,상품Q,김도율,201906,1700.0,김도율,C시,2018-01-26
2019-01-30 09:40:00,상품L,김도율,201901,1200.0,김도율,C시,2018-01-26
2019-05-30 03:41:00,상품O,김도율,201905,1500.0,김도율,C시,2018-01-26
2019-02-13 19:13:00,상품R,김도율,201902,1800.0,김도율,C시,2018-01-26
2019-07-02 04:52:00,상품K,김도율,201907,1100.0,김도율,C시,2018-01-26
2019-06-03 22:20:00,상품H,김도율,201906,800.0,김도율,C시,2018-01-26
2019-07-16 08:08:00,상품T,김도율,201907,2000.0,김도율,C시,2018-01-26
2019-04-15 12:35:00,상품E,김도율,201904,500.0,김도율,C시,2018-01-26
2019-05-10 20:49:00,상품I,김도율,201905,900.0,김도율,C시,2018-01-26
2019-07-02 12:29:00,상품J,김도율,201907,1000.0,김도율,C시,2018-01-26
2019-01-28 11:42:00,상품W,김도율,201901,2300.0,김도율,C시,2018-01-26
2019-01-05 04:10:00,상품I,김우현,201901,900.0,김우현,C시,2017-01-10
2019-01-08 16:50:00,상품V,김우현,201901,2200.0,김우현,C시,2017-01-10
2019-02-15 07:04:00,상품F,김우현,201902,600.0,김우현,C시,2017-01-10
2019-07-03 16:16:00,상품H,김우현,201907,800.0,김우현,C시,2017-01-10
2019-07-13 12:08:00,상품B,김우현,201907,200.0,김우현,C시,2017-01-10
2019-03-29 21:28:00,상품W,김우현,201903,2300.0,김우현,C시,2017-01-10
2019-04-19 17:10:00,상품S,김우현,201904,1900.0,김우현,C시,2017-01-10
2019-05-09 00:35:00,상품J,김우현,201905,1000.0,김우현,C시,2017-01-10
2019-03-03 10:02:00,상품W,김우현,201903,2300.0,김우현,C시,2017-01-10
2019-01-13 20:42:00,상품G,김우현,201901,700.0,김우현,C시,2017-01-10
2019-07-10 09:51:00,상품B,김우현,201907,200.0,김우현,C시,2017-01-10
2019-01-03 20:20:00,상품V,김우현,201901,2200.0,김우현,C시,2017-01-10
2019-01-13 07:54:00,상품D,김우현,201901,400.0,김우현,C시,2017-01-10
2019-04-18 15:53:00,상품C,김우현,201904,300.0,김우현,C시,2017-01-10
2019-07-05 01:18:00,상품T,김지완,201907,2000.0,김지완,G시,2018-02-12
2019-05-30 03:14:00,상품N,김지완,201905,1400.0,김지완,G시,2018-02-12
2019-03-14 09:23:00,상품V,김지완,201903,2200.0,김지완,G시,2018-02-12
2019-01-08 08:16:00,상품Q,김지완,201901,1700.0,김지완,G시,2018-02-12
2019-06-24 03:51:00,상품R,김지완,201906,1800.0,김지완,G시,2018-02-12
2019-02-12 12:10:00,상품W,김지완,201902,2300.0,김지완,G시,2018-02-12
2019-01-07 19:27:00,상품D,김지완,201901,400.0,김지완,G시,2018-02-12
2019-01-25 00:44:00,상품M,김지완,201901,1300.0,김지완,G시,2018-02-12
2019-05-18 10:53:00,상품N,김지완,201905,1400.0,김지완,G시,2018-02-12
2019-05-02 02:19:00,상품D,김지완,201905,400.0,김지완,G시,2018-02-12
2019-03-29 22:27:00,상품K,김지완,201903,1100.0,김지완,G시,2018-02-12
2019-05-23 15:33:00,상품N,김지완,201905,1400.0,김지완,G시,2018-02-12
2019-02-09 12:36:00,상품W,김지완,201902,2300.0,김지완,G시,2018-02-12
2019-03-10 03:52:00,상품A,김지완,201903,100.0,김지완,G시,2018-02-12
2019-07-17 06:52:00,상품E,김지완,201907,500.0,김지완,G시,2018-02-12
2019-07-14 02:31:00,상품O,김지완,201907,1500.0,김지완,G시,2018-02-12
2019-02-17 01:46:00,상품B,김지완,201902,200.0,김지완,G시,2018-02-12
2019-03-05 08:16:00,상품M,김지완,201903,1300.0,김지완,G시,2018-02-12
2019-01-30 06:07:00,상품L,김지완,201901,1200.0,김지완,G시,2018-02-12
2019-05-10 21:37:00,상품U,김지완,201905,2100.0,김지완,G시,2018-02-12
2019-05-23 14:17:00,상품G,김지완,201905,700.0,김지완,G시,2018-02-12
2019-06-11 04:51:00,상품I,김지완,201906,900.0,김지완,G시,2018-02-12
2019-06-02 19:00:00,상품J,김지완,201906,1000.0,김지완,G시,2018-02-12
2019-02-25 10:02:00,상품Y,김지완,201902,2500.0,김지완,G시,2018-02-12
2019-02-09 03:19:00,상품N,김지완,201902,1400.0,김지완,G시,2018-02-12
2019-03-29 09:42:00,상품P,김시호,201903,1600.0,김시호,H시,2017-06-12
2019-06-19 05:44:00,상품S,김시호,201906,1900.0,김시호,H시,2017-06-12
2019-06-07 12:49:00,상품W,김시호,201906,2300.0,김시호,H시,2017-06-12
2019-04-12 03:49:00,상품G,김시호,201904,700.0,김시호,H시,2017-06-12
2019-03-12 20:09:00,상품C,김시호,201903,300.0,김시호,H시,2017-06-12
2019-06-24 05:06:00,상품A,김시호,201906,100.0,김시호,H시,2017-06-12
2019-07-27 19:30:00,상품U,김시호,201907,2100.0,김시호,H시,2017-06-12
2019-04-25 09:33:00,상품Y,김시호,201904,2500.0,김시호,H시,2017-06-12
2019-06-14 17:15:00,상품N,김시호,201906,1400.0,김시호,H시,2017-06-12
2019-05-16 13:25:00,상품P,김시호,201905,1600.0,김시호,H시,2017-06-12
2019-02-26 04:55:00,상품C,김시호,201902,300.0,김시호,H시,2017-06-12
2019-06-02 07:52:00,상품C,김시호,201906,300.0,김시호,H시,2017-06-12
2019-06-26 14:56:00,상품R,김시호,201906,1800.0,김시호,H시,2017-06-12
2019-02-06 01:46:00,상품R,김시호,201902,1800.0,김시호,H시,2017-06-12
2019-02-05 17:21:00,상품W,김시호,201902,2300.0,김시호,H시,2017-06-12
2019-02-24 10:52:00,상품W,김시호,201902,2300.0,김시호,H시,2017-06-12
2019-07-09 07:44:00,상품P,김시호,201907,1600.0,김시호,H시,2017-06-12
2019-03-08 03:25:00,상품E,김시호,201903,500.0,김시호,H시,2017-06-12
2019-06-09 04:56:00,상품C,김시호,201906,300.0,김시호,H시,2017-06-12
2019-04-15 02:16:00,상품X,김준우,201904,2400.0,김준우,C시,2018-06-25
2019-06-18 10:13:00,상품V,김준우,201906,2200.0,김준우,C시,2018-06-25
2019-05-26 21:45:00,상품O,김준우,201905,1500.0,김준우,C시,2018-06-25
2019-05-10 06:35:00,상품B,김준우,201905,200.0,김준우,C시,2018-06-25
2019-01-10 20:34:00,상품Q,김준우,201901,1700.0,김준우,C시,2018-06-25
2019-03-05 06:22:00,상품T,김준우,201903,2000.0,김준우,C시,2018-06-25
2019-06-05 19:17:00,상품U,김준우,201906,2100.0,김준우,C시,2018-06-25
2019-06-22 16:15:00,상품U,김준우,201906,2100.0,김준우,C시,2018-06-25
2019-06-26 19:07:00,상품K,김준우,201906,1100.0,김준우,C시,2018-06-25
2019-07-26 15:18:00,상품M,김준우,201907,1300.0,김준우,C시,2018-06-25
2019-02-22 07:22:00,상품U,김준우,201902,2100.0,김준우,C시,2018-06-25
2019-07-22 08:49:00,상품J,김준우,201907,1000.0,김준우,C시,2018-06-25
2019-07-09 12:20:00,상품S,김준우,201907,1900.0,김준우,C시,2018-06-25
2019-01-09 13:57:00,상품E,김준우,201901,500.0,김준우,C시,2018-06-25
2019-05-30 17:56:00,상품A,김준우,201905,100.0,김준우,C시,2018-06-25
2019-05-10 06:23:00,상품N,김준우,201905,1400.0,김준우,C시,2018-06-25
2019-06-25 14:13:00,상품Q,김준우,201906,1700.0,김준우,C시,2018-06-25
2019-05-02 23:06:00,상품X,김규민,201905,2400.0,김규민,F시,2017-01-08
2019-07-21 06:22:00,상품V,김규민,201907,2200.0,김규민,F시,2017-01-08
2019-03-25 23:43:00,상품V,김규민,201903,2200.0,김규민,F시,2017-01-08
2019-07-08 21:42:00,상품T,김규민,201907,2000.0,김규민,F시,2017-01-08
2019-07-31 10:23:00,상품J,김규민,201907,1000.0,김규민,F시,2017-01-08
2019-06-09 04:18:00,상품Y,김규민,201906,2500.0,김규민,F시,2017-01-08
2019-05-10 18:16:00,상품E,김규민,201905,500.0,김규민,F시,2017-01-08
2019-07-20 14:25:00,상품T,김규민,201907,2000.0,김규민,F시,2017-01-08
2019-05-09 11:13:00,상품V,김규민,201905,2200.0,김규민,F시,2017-01-08
2019-01-21 13:05:00,상품K,김규민,201901,1100.0,김규민,F시,2017-01-08
2019-06-06 03:33:00,상품P,김규민,201906,1600.0,김규민,F시,2017-01-08
2019-04-21 19:10:00,상품I,김규민,201904,900.0,김규민,F시,2017-01-08
2019-06-25 03:12:00,상품B,김규민,201906,200.0,김규민,F시,2017-01-08
2019-06-09 23:59:00,상품K,김규민,201906,1100.0,김규민,F시,2017-01-08
2019-06-18 10:32:00,상품V,김규민,201906,2200.0,김규민,F시,2017-01-08
2019-05-28 19:17:00,상품O,김규민,201905,1500.0,김규민,F시,2017-01-08
2019-04-05 21:10:00,상품L,김규민,201904,1200.0,김규민,F시,2017-01-08
2019-05-15 00:41:00,상품G,김규민,201905,700.0,김규민,F시,2017-01-08
2019-02-19 20:41:00,상품T,김규민,201902,2000.0,김규민,F시,2017-01-08
2019-05-04 18:39:00,상품L,김규민,201905,1200.0,김규민,F시,2017-01-08
2019-03-05 11:16:00,상품A,김규민,201903,100.0,김규민,F시,2017-01-08
2019-06-11 03:30:00,상품L,김규민,201906,1200.0,김규민,F시,2017-01-08
2019-02-26 00:58:00,상품C,김규민,201902,300.0,김규민,F시,2017-01-08
2019-06-25 09:06:00,상품A,김주안,201906,100.0,김주안,G시,2017-05-05
2019-04-26 17:10:00,상품C,김주안,201904,300.0,김주안,G시,2017-05-05
2019-05-16 02:34:00,상품A,김주안,201905,100.0,김주안,G시,2017-05-05
2019-01-01 18:02:00,상품X,김주안,201901,2400.0,김주안,G시,2017-05-05
2019-01-17 07:34:00,상품M,김주안,201901,1300.0,김주안,G시,2017-05-05
2019-07-14 06:42:00,상품I,김주안,201907,900.0,김주안,G시,2017-05-05
2019-05-13 03:17:00,상품V,김주안,201905,2200.0,김주안,G시,2017-05-05
2019-04-29 18:25:00,상품D,김주안,201904,400.0,김주안,G시,2017-05-05
2019-07-12 15:32:00,상품B,김주안,201907,200.0,김주안,G시,2017-05-05
2019-05-27 23:26:00,상품D,김주안,201905,400.0,김주안,G시,2017-05-05
2019-02-10 22:15:00,상품H,김주안,201902,800.0,김주안,G시,2017-05-05
2019-06-21 15:47:00,상품N,김주안,201906,1400.0,김주안,G시,2017-05-05
2019-07-03 00:26:00,상품V,김주안,201907,2200.0,김주안,G시,2017-05-05
2019-01-04 20:48:00,상품Q,김주안,201901,1700.0,김주안,G시,2017-05-05
2019-01-29 11:36:00,상품W,김서윤,201901,2300.0,김서윤,G시,2017-01-30
2019-02-09 22:34:00,상품F,김서윤,201902,600.0,김서윤,G시,2017-01-30
2019-03-09 21:30:00,상품Q,김서윤,201903,1700.0,김서윤,G시,2017-01-30
2019-04-30 07:48:00,상품B,김서윤,201904,200.0,김서윤,G시,2017-01-30
2019-07-19 14:12:00,상품A,김서윤,201907,100.0,김서윤,G시,2017-01-30
2019-03-06 23:05:00,상품Q,김서윤,201903,1700.0,김서윤,G시,2017-01-30
2019-07-27 08:27:00,상품P,김서윤,201907,1600.0,김서윤,G시,2017-01-30
2019-01-13 23:23:00,상품I,김서윤,201901,900.0,김서윤,G시,2017-01-30
2019-06-02 23:43:00,상품V,김서윤,201906,2200.0,김서윤,G시,2017-01-30
2019-06-15 19:50:00,상품O,김서윤,201906,1500.0,김서윤,G시,2017-01-30
2019-03-12 19:35:00,상품W,김서윤,201903,2300.0,김서윤,G시,2017-01-30
2019-03-15 06:06:00,상품B,김서윤,201903,200.0,김서윤,G시,2017-01-30
2019-03-05 08:01:00,상품P,김서윤,201903,1600.0,김서윤,G시,2017-01-30
2019-05-08 23:03:00,상품G,김서윤,201905,700.0,김서윤,G시,2017-01-30
2019-05-29 15:51:00,상품C,김서윤,201905,300.0,김서윤,G시,2017-01-30
2019-04-17 18:43:00,상품K,김서윤,201904,1100.0,김서윤,G시,2017-01-30
2019-06-19 11:36:00,상품S,김서윤,201906,1900.0,김서윤,G시,2017-01-30
2019-02-14 10:26:00,상품N,김서윤,201902,1400.0,김서윤,G시,2017-01-30
2019-03-12 02:04:00,상품A,김서윤,201903,100.0,김서윤,G시,2017-01-30
2019-06-08 12:03:00,상품J,김서윤,201906,1000.0,김서윤,G시,2017-01-30
2019-03-17 18:25:00,상품O,김진우,201903,1500.0,김진우,D시,2018-05-02
2019-01-21 03:33:00,상품A,김진우,201901,100.0,김진우,D시,2018-05-02
2019-04-09 19:25:00,상품F,김진우,201904,600.0,김진우,D시,2018-05-02
2019-02-05 14:53:00,상품U,김진우,201902,2100.0,김진우,D시,2018-05-02
2019-06-27 13:45:00,상품V,김진우,201906,2200.0,김진우,D시,2018-05-02
2019-04-29 08:13:00,상품Y,김진우,201904,2500.0,김진우,D시,2018-05-02
2019-04-14 13:19:00,상품T,김진우,201904,2000.0,김진우,D시,2018-05-02
2019-03-07 05:20:00,상품S,김진우,201903,1900.0,김진우,D시,2018-05-02
2019-04-12 14:43:00,상품F,김진우,201904,600.0,김진우,D시,2018-05-02
2019-07-11 15:21:00,상품L,김진우,201907,1200.0,김진우,D시,2018-05-02
2019-07-12 03:00:00,상품I,김진우,201907,900.0,김진우,D시,2018-05-02
2019-06-08 07:07:00,상품J,김진우,201906,1000.0,김진우,D시,2018-05-02
2019-03-20 06:39:00,상품V,김진우,201903,2200.0,김진우,D시,2018-05-02
2019-04-15 19:36:00,상품K,김현승,201904,1100.0,김현승,A시,2018-01-08
2019-06-17 19:05:00,상품I,김현승,201906,900.0,김현승,A시,2018-01-08
2019-05-26 09:38:00,상품F,김현승,201905,600.0,김현승,A시,2018-01-08
2019-01-05 08:33:00,상품N,김현승,201901,1400.0,김현승,A시,2018-01-08
2019-03-27 16:08:00,상품H,김현승,201903,800.0,김현승,A시,2018-01-08
2019-02-21 04:51:00,상품C,김현승,201902,300.0,김현승,A시,2018-01-08
2019-06-05 16:12:00,상품O,김현승,201906,1500.0,김현승,A시,2018-01-08
2019-04-24 10:56:00,상품F,김현승,201904,600.0,김현승,A시,2018-01-08
2019-07-07 14:35:00,상품P,김현승,201907,1600.0,김현승,A시,2018-01-08
2019-02-07 13:58:00,상품H,김현승,201902,800.0,김현승,A시,2018-01-08
2019-03-13 03:51:00,상품R,김현승,201903,1800.0,김현승,A시,2018-01-08
2019-06-19 20:07:00,상품J,김현승,201906,1000.0,김현승,A시,2018-01-08
2019-04-14 07:54:00,상품N,김현승,201904,1400.0,김현승,A시,2018-01-08
2019-05-09 18:06:00,상품E,김현승,201905,500.0,김현승,A시,2018-01-08
2019-06-11 21:59:00,상품V,김현승,201906,2200.0,김현승,A시,2018-01-08
2019-01-13 19:15:00,상품H,김현승,201901,800.0,김현승,A시,2018-01-08
2019-02-07 17:29:00,상품F,김현승,201902,600.0,김현승,A시,2018-01-08
2019-04-26 22:17:00,상품R,김현승,201904,1800.0,김현승,A시,2018-01-08
2019-05-12 09:03:00,상품W,김민기,201905,2300.0,김민기,G시,2018-07-19
2019-03-17 17:12:00,상품H,김민기,201903,800.0,김민기,G시,2018-07-19
2019-07-18 10:36:00,상품N,김민기,201907,1400.0,김민기,G시,2018-07-19
2019-03-28 07:36:00,상품H,김민기,201903,800.0,김민기,G시,2018-07-19
2019-01-30 05:56:00,상품T,김민기,201901,2000.0,김민기,G시,2018-07-19
2019-02-04 11:18:00,상품S,김민기,201902,1900.0,김민기,G시,2018-07-19
2019-03-20 08:17:00,상품T,김민기,201903,2000.0,김민기,G시,2018-07-19
2019-02-14 23:47:00,상품L,김민기,201902,1200.0,김민기,G시,2018-07-19
2019-06-01 01:12:00,상품H,김민기,201906,800.0,김민기,G시,2018-07-19
2019-04-27 04:28:00,상품V,김민기,201904,2200.0,김민기,G시,2018-07-19
2019-04-06 17:45:00,상품Q,김민기,201904,1700.0,김민기,G시,2018-07-19
2019-04-26 23:50:00,상품M,김민기,201904,1300.0,김민기,G시,2018-07-19
2019-03-31 02:36:00,상품C,김민기,201903,300.0,김민기,G시,2018-07-19
2019-03-07 00:05:00,상품P,김민기,201903,1600.0,김민기,G시,2018-07-19
2019-04-16 04:29:00,상품W,김민기,201904,2300.0,김민기,G시,2018-07-19
2019-02-10 06:19:00,상품Q,김민기,201902,1700.0,김민기,G시,2018-07-19
2019-06-18 21:34:00,상품O,김민기,201906,1500.0,김민기,G시,2018-07-19
2019-01-04 14:34:00,상품B,김민기,201901,200.0,김민기,G시,2018-07-19
2019-01-19 07:03:00,상품O,김민기,201901,1500.0,김민기,G시,2018-07-19
2019-05-17 18:15:00,상품Y,김민기,201905,2500.0,김민기,G시,2018-07-19
2019-06-12 23:08:00,상품Q,김민기,201906,1700.0,김민기,G시,2018-07-19
2019-03-02 15:38:00,상품E,김시율,201903,500.0,김시율,F시,2017-07-15
2019-03-20 21:00:00,상품W,김시율,201903,2300.0,김시율,F시,2017-07-15
